transaction_id,student_id,issue_date,due_date,return_date,book_id,copy_id,fine_amount,initial_status,final_status,payment_status,payment_date,year,quarter
TS_17651,S20CS080,19-06-2020,26-06-2020,20-06-2020,BK088,CP02623,0,good,good,Not Available,,2020,2
TS_17689,S19CS134,26-06-2020,03-07-2020,27-06-2020,BK139,CP04157,0,good,good,Not Available,,2020,2
TS_17705,S19CS001,02-06-2020,09-06-2020,08-06-2020,BK035,CP01024,100,good,damaged,Paid,08-06-2020 00:00,2020,2
TS_17716,S19EC026,17-06-2020,24-06-2020,19-06-2020,BK448,CP13422,0,good,good,Not Available,,2020,2
TS_17738,S17IT070,04-06-2020,11-06-2020,07-06-2020,BK702,CP21033,0,good,good,Not Available,,2020,2
TS_17739,S17ME036,06-06-2020,13-06-2020,12-06-2020,BK809,CP24267,0,good,good,Not Available,,2020,2
TS_17742,S17CS084,19-06-2020,26-06-2020,24-06-2020,BK095,CP02841,0,good,good,Not Available,,2020,2
TS_17753,S19CS057,20-06-2020,27-06-2020,07-07-2020,BK147,CP04402,100,good,good,Paid,07-07-2020 00:00,2020,2
TS_17766,S20CS067,18-06-2020,25-06-2020,19-06-2020,BK105,CP03143,0,good,good,Not Available,,2020,2
TS_17792,S17EE055,21-06-2020,28-06-2020,27-06-2020,BK488,CP14627,0,good,good,Not Available,,2020,2
TS_17810,S18IT046,07-06-2020,14-06-2020,09-06-2020,BK653,CP19588,0,good,good,Not Available,,2020,2
TS_17838,S20CV002,15-06-2020,22-06-2020,15-06-2020,BK277,CP08283,0,good,good,Not Available,,2020,2
TS_17842,S17CS054,04-06-2020,11-06-2020,09-06-2020,BK029,CP00860,0,good,good,Not Available,,2020,2
TS_17858,S20CS070,11-06-2020,18-06-2020,12-06-2020,BK157,CP04689,0,good,good,Not Available,,2020,2
TS_17860,S19CS014,17-06-2020,24-06-2020,17-06-2020,BK118,CP03538,0,good,good,Not Available,,2020,2
TS_17883,S18EE039,28-06-2020,05-07-2020,03-07-2020,BK624,CP18697,0,good,good,Not Available,,2020,2
TS_17887,S17CV058,29-06-2020,06-07-2020,30-06-2020,BK296,CP08862,0,good,good,Not Available,,2020,2
TS_17908,S17IT043,30-06-2020,07-07-2020,28-08-2020,BK762,CP22838,520,good,good,Paid,28-08-2020 00:00,2020,2
TS_17926,S17ME010,26-06-2020,03-07-2020,02-07-2020,BK929,CP27864,0,good,good,Not Available,,2020,2
TS_17945,S17CS044,12-06-2020,19-06-2020,16-06-2020,BK156,CP04653,0,good,good,Not Available,,2020,2
TS_17952,S18CS151,27-06-2020,04-07-2020,01-07-2020,BK109,CP03261,0,good,good,Not Available,,2020,2
TS_17954,S20CS083,27-06-2020,04-07-2020,30-06-2020,BK071,CP02122,0,good,good,Not Available,,2020,2
TS_17976,S17IT012,15-06-2020,22-06-2020,19-06-2020,BK700,CP20981,0,good,good,Not Available,,2020,2
TS_18002,S18EE021,23-06-2020,30-06-2020,28-06-2020,BK487,CP14587,0,good,good,Not Available,,2020,2
TS_18005,S17IT030,03-06-2020,10-06-2020,07-06-2020,BK709,CP21269,0,good,good,Not Available,,2020,2
TS_18011,S17EE046,02-06-2020,09-06-2020,03-06-2020,BK501,CP15003,0,good,good,Not Available,,2020,2
TS_18015,S19EC051,12-06-2020,19-06-2020,12-06-2020,BK474,CP14212,0,good,good,Not Available,,2020,2
TS_18050,S19EC043,19-06-2020,26-06-2020,20-06-2020,BK426,CP12772,0,good,good,Not Available,,2020,2
TS_18051,S18IT057,07-06-2020,14-06-2020,12-06-2020,BK641,CP19214,0,good,good,Not Available,,2020,2
TS_18077,S18CV010,29-06-2020,06-07-2020,05-07-2020,BK217,CP06486,0,good,good,Not Available,,2020,2
TS_18079,S18ME035,10-06-2020,17-06-2020,12-06-2020,BK889,CP26648,0,good,good,Not Available,,2020,2
TS_18089,S18ME055,13-06-2020,20-06-2020,06-07-2020,BK939,CP28151,160,good,good,Paid,06-07-2020 00:00,2020,2
TS_18090,S19CS094,19-06-2020,26-06-2020,19-06-2020,BK149,CP04459,0,good,good,Not Available,,2020,2
TS_18095,S17IT053,08-06-2020,15-06-2020,12-06-2020,BK742,CP22249,0,good,good,Not Available,,2020,2
TS_18120,S17CS135,17-06-2020,24-06-2020,21-06-2020,BK027,CP00805,0,good,good,Not Available,,2020,2
TS_18138,S20CV020,11-06-2020,18-06-2020,11-06-2020,BK199,CP05960,0,good,good,Not Available,,2020,2
TS_18144,S17CS063,08-06-2020,15-06-2020,01-08-2020,BK002,CP00036,470,good,good,Paid,01-08-2020 00:00,2020,2
TS_18146,S19EC064,09-06-2020,16-06-2020,,BK433,CP12973,1082,good,lost,Paid,02-05-2021 13:15,2020,2
TS_18148,S20CV005,22-06-2020,29-06-2020,,BK178,CP05311,1800,good,lost,Pending,,2020,2
TS_18171,S18CS150,19-06-2020,26-06-2020,19-06-2020,BK011,CP00326,0,good,good,Not Available,,2020,2
TS_18185,S19IT050,18-06-2020,25-06-2020,21-06-2020,BK794,CP23794,0,good,good,Not Available,,2020,2
TS_18186,S19CS147,29-06-2020,06-07-2020,04-07-2020,BK155,CP04645,0,good,good,Not Available,,2020,2
TS_18192,S17ME011,05-06-2020,12-06-2020,07-06-2020,BK937,CP28110,0,good,good,Not Available,,2020,2
TS_18212,S19CV006,05-06-2020,12-06-2020,05-06-2020,BK172,CP05137,0,good,good,Not Available,,2020,2
TS_18221,S17CS075,25-06-2020,02-07-2020,26-06-2020,BK094,CP02796,0,good,good,Not Available,,2020,2
TS_18222,S18CV062,02-06-2020,09-06-2020,06-06-2020,BK168,CP05032,0,good,good,Not Available,,2020,2
TS_18245,S19CS022,19-06-2020,26-06-2020,22-06-2020,BK133,CP03973,0,good,good,Not Available,,2020,2
TS_18247,S19CS100,22-06-2020,29-06-2020,25-06-2020,BK115,CP03438,0,good,good,Not Available,,2020,2
TS_18250,S20CS064,15-06-2020,22-06-2020,20-06-2020,BK005,CP00145,0,good,good,Not Available,,2020,2
TS_18281,S19EC044,02-06-2020,09-06-2020,03-06-2020,BK437,CP13084,0,good,good,Not Available,,2020,2
TS_18321,S20ME018,13-06-2020,20-06-2020,17-06-2020,BK916,CP27473,0,good,good,Not Available,,2020,2
TS_18334,S19CV064,08-06-2020,15-06-2020,08-06-2020,BK292,CP08753,0,good,good,Not Available,,2020,2
TS_18359,S18CS097,14-06-2020,21-06-2020,17-06-2020,BK048,CP01420,0,good,good,Not Available,,2020,2
TS_18362,S17ME027,18-06-2020,25-06-2020,22-06-2020,BK821,CP24622,0,good,good,Not Available,,2020,2
TS_18373,S19CV012,19-06-2020,26-06-2020,20-06-2020,BK234,CP07018,0,good,good,Not Available,,2020,2
TS_18376,S18ME020,20-06-2020,27-06-2020,22-06-2020,BK860,CP25794,0,good,good,Not Available,,2020,2
TS_18377,S20CS043,14-06-2020,21-06-2020,19-06-2020,BK108,CP03232,100,good,damaged,Pending,,2020,2
TS_18393,S20CV053,07-06-2020,14-06-2020,08-06-2020,BK200,CP05983,0,good,good,Not Available,,2020,2
TS_18424,S17CV008,07-06-2020,14-06-2020,08-06-2020,BK184,CP05503,0,good,good,Not Available,,2020,2
TS_18453,S18EC033,01-06-2020,08-06-2020,02-06-2020,BK349,CP10454,0,good,good,Not Available,,2020,2
TS_18462,S19CS143,12-06-2020,19-06-2020,15-06-2020,BK025,CP00724,0,good,good,Not Available,,2020,2
TS_18466,S20CS130,22-06-2020,29-06-2020,27-06-2020,BK072,CP02153,0,good,good,Not Available,,2020,2
TS_18482,S18CV012,12-06-2020,19-06-2020,17-06-2020,BK262,CP07841,0,good,good,Not Available,,2020,2
TS_18483,S17ME061,21-06-2020,28-06-2020,21-06-2020,BK858,CP25725,0,good,good,Not Available,,2020,2
TS_18484,S18CS128,20-06-2020,27-06-2020,20-06-2020,BK141,CP04218,0,good,good,Not Available,,2020,2
TS_18486,S17CV015,19-06-2020,26-06-2020,19-06-2020,BK270,CP08073,0,good,good,Not Available,,2020,2
TS_18498,S17CS131,03-06-2020,10-06-2020,04-06-2020,BK075,CP02248,0,good,good,Not Available,,2020,2
TS_18511,S19CV036,04-06-2020,11-06-2020,05-06-2020,BK211,CP06323,0,good,good,Not Available,,2020,2
TS_18518,S17CV040,21-06-2020,28-06-2020,25-06-2020,BK163,CP04863,100,good,damaged,Pending,,2020,2
TS_18545,S19CS034,28-06-2020,05-07-2020,01-07-2020,BK108,CP03238,0,good,good,Not Available,,2020,2
TS_18594,S18CS129,16-06-2020,23-06-2020,18-06-2020,BK126,CP03752,0,good,good,Not Available,,2020,2
TS_18602,S18CS121,24-06-2020,01-07-2020,29-06-2020,BK122,CP03647,0,good,good,Not Available,,2020,2
TS_18626,S19CS045,13-06-2020,20-06-2020,15-06-2020,BK122,CP03638,0,good,good,Not Available,,2020,2
TS_18640,S18ME001,14-06-2020,21-06-2020,,BK851,CP25512,1884,good,lost,Paid,15-06-2021 23:09,2020,2
TS_18642,S18CS077,14-06-2020,21-06-2020,16-06-2020,BK055,CP01622,0,good,good,Not Available,,2020,2
TS_18645,S18CS114,18-06-2020,25-06-2020,20-06-2020,BK087,CP02609,0,good,good,Not Available,,2020,2
TS_18646,S19CS065,18-06-2020,25-06-2020,21-06-2020,BK062,CP01842,100,good,damaged,Paid,21-06-2020 00:00,2020,2
TS_18670,S17ME053,22-06-2020,29-06-2020,28-06-2020,BK815,CP24445,0,good,good,Not Available,,2020,2
TS_18674,S19EC022,11-06-2020,18-06-2020,16-06-2020,BK343,CP10262,0,good,good,Not Available,,2020,2
TS_18683,S20CS017,14-06-2020,21-06-2020,17-06-2020,BK025,CP00745,0,good,good,Not Available,,2020,2
TS_18692,S17ME060,29-06-2020,06-07-2020,15-08-2020,BK877,CP26290,400,good,good,Pending,,2020,2
TS_18699,S19ME062,21-06-2020,28-06-2020,24-06-2020,BK823,CP24677,0,good,good,Not Available,,2020,2
TS_18700,S19CV021,09-06-2020,16-06-2020,12-06-2020,BK177,CP05304,0,good,good,Not Available,,2020,2
TS_18706,S17CS103,25-06-2020,02-07-2020,27-06-2020,BK069,CP02057,0,good,good,Not Available,,2020,2
TS_18712,S17CV011,01-06-2020,08-06-2020,05-06-2020,BK256,CP07660,0,good,good,Not Available,,2020,2
TS_18736,S17ME011,14-06-2020,21-06-2020,15-06-2020,BK920,CP27597,0,good,good,Not Available,,2020,2
TS_18737,S17CS056,26-06-2020,03-07-2020,27-06-2020,BK122,CP03641,0,good,good,Not Available,,2020,2
TS_18749,S19CS031,14-06-2020,21-06-2020,20-06-2020,BK030,CP00896,0,good,good,Not Available,,2020,2
TS_18761,S19ME019,21-06-2020,28-06-2020,21-06-2020,BK959,CP28755,0,good,good,Not Available,,2020,2
TS_18765,S17CS052,20-06-2020,27-06-2020,21-06-2020,BK107,CP03191,0,good,good,Not Available,,2020,2
TS_18795,S17CS060,12-06-2020,19-06-2020,13-06-2020,BK005,CP00121,0,good,good,Not Available,,2020,2
TS_18813,S19IT065,18-06-2020,25-06-2020,18-07-2020,BK702,CP21038,230,good,good,Paid,18-07-2020 00:00,2020,2
TS_18818,S18CV066,16-06-2020,23-06-2020,16-06-2020,BK167,CP04991,0,good,good,Not Available,,2020,2
TS_18826,S17CV025,28-06-2020,05-07-2020,28-06-2020,BK216,CP06453,0,good,good,Not Available,,2020,2
TS_18853,S19ME044,21-06-2020,28-06-2020,,BK888,CP26626,1356,good,lost,Pending,,2020,2
TS_18869,S19CS120,30-06-2020,07-07-2020,22-08-2020,BK016,CP00460,560,good,good,Paid,22-08-2020 00:00,2020,2
TS_18880,S19ME054,03-06-2020,10-06-2020,06-06-2020,BK924,CP27701,0,good,good,Not Available,,2020,2
TS_18892,S20CS113,23-06-2020,30-06-2020,28-06-2020,BK084,CP02495,0,good,good,Not Available,,2020,2
TS_18894,S18ME001,09-06-2020,16-06-2020,11-06-2020,BK954,CP28611,0,good,good,Not Available,,2020,2
TS_18918,S17CS050,21-06-2020,28-06-2020,25-06-2020,BK107,CP03188,0,good,good,Not Available,,2020,2
TS_18927,S20CS087,26-06-2020,03-07-2020,27-06-2020,BK062,CP01851,0,good,good,Not Available,,2020,2
TS_18977,S20ME078,26-06-2020,03-07-2020,26-06-2020,BK872,CP26139,0,good,good,Not Available,,2020,2
TS_18992,S18CS097,10-06-2020,17-06-2020,11-06-2020,BK061,CP01801,0,good,good,Not Available,,2020,2
TS_18994,S19CS144,23-06-2020,30-06-2020,25-06-2020,BK005,CP00135,0,good,good,Not Available,,2020,2
TS_19006,S20CV016,15-06-2020,22-06-2020,26-06-2020,BK177,CP05308,40,good,good,Paid,26-06-2020 00:00,2020,2
TS_19009,S18ME020,10-06-2020,17-06-2020,10-06-2020,BK872,CP26141,0,good,good,Not Available,,2020,2
TS_19028,S19CV003,09-06-2020,16-06-2020,15-06-2020,BK272,CP08135,0,good,good,Not Available,,2020,2
TS_19030,S17CS050,01-06-2020,08-06-2020,02-06-2020,BK104,CP03093,0,good,good,Not Available,,2020,2
TS_19032,S19CS016,06-06-2020,13-06-2020,10-06-2020,BK021,CP00621,0,good,good,Not Available,,2020,2
TS_19037,S18ME050,21-06-2020,28-06-2020,,BK902,CP27047,1956,good,lost,Paid,03-10-2020 19:06,2020,2
TS_19039,S19CV001,10-06-2020,17-06-2020,15-06-2020,BK217,CP06504,0,good,good,Not Available,,2020,2
TS_19043,S20ME014,20-06-2020,27-06-2020,23-06-2020,BK838,CP25113,0,good,good,Not Available,,2020,2
TS_19044,S18CS092,09-06-2020,16-06-2020,,BK043,CP01264,1140,good,lost,Pending,,2020,2
TS_19061,S20CS047,18-06-2020,25-06-2020,18-06-2020,BK013,CP00372,0,good,good,Not Available,,2020,2
TS_19073,S18CS121,10-06-2020,17-06-2020,25-07-2020,BK095,CP02849,380,good,good,Paid,25-07-2020 00:00,2020,2
TS_19075,S19ME065,05-06-2020,12-06-2020,,BK926,CP27769,1776,good,lost,Pending,,2020,2
TS_19084,S18EC007,26-06-2020,03-07-2020,28-06-2020,BK360,CP10781,0,good,good,Not Available,,2020,2
TS_19093,S19EC018,16-06-2020,23-06-2020,,BK442,CP13260,1720,good,lost,Pending,,2020,2
TS_19103,S20ME026,26-06-2020,03-07-2020,26-06-2020,BK824,CP24702,0,good,good,Not Available,,2020,2
TS_19121,S18CV002,30-06-2020,07-07-2020,01-07-2020,BK190,CP05684,0,good,good,Not Available,,2020,2
TS_19124,S19CS086,04-06-2020,11-06-2020,04-06-2020,BK074,CP02198,0,good,good,Not Available,,2020,2
TS_19206,S18CS005,25-06-2020,02-07-2020,12-08-2020,BK140,CP04184,410,good,good,Paid,12-08-2020 00:00,2020,2
TS_19211,S18CS035,01-06-2020,08-06-2020,03-06-2020,BK144,CP04308,0,good,good,Not Available,,2020,2
TS_19227,S18CS091,26-06-2020,03-07-2020,30-06-2020,BK081,CP02411,0,good,good,Not Available,,2020,2
TS_19234,S19EE015,20-06-2020,27-06-2020,25-06-2020,BK560,CP16790,0,good,good,Not Available,,2020,2
TS_19246,S18CS027,06-06-2020,13-06-2020,11-06-2020,BK136,CP04062,0,good,good,Not Available,,2020,2
TS_19253,S18EE019,20-06-2020,27-06-2020,26-06-2020,BK639,CP19166,0,good,good,Not Available,,2020,2
TS_19254,S17IT037,23-06-2020,30-06-2020,25-06-2020,BK731,CP21930,0,good,good,Not Available,,2020,2
TS_19265,S18EE045,01-06-2020,08-06-2020,05-06-2020,BK622,CP18658,0,good,good,Not Available,,2020,2
TS_19266,S17CS091,17-06-2020,24-06-2020,20-06-2020,BK110,CP03300,0,good,good,Not Available,,2020,2
TS_19268,S18ME079,26-06-2020,03-07-2020,02-07-2020,BK952,CP28533,0,good,good,Not Available,,2020,2
TS_19269,S17IT011,12-06-2020,19-06-2020,18-06-2020,BK643,CP19286,0,good,good,Not Available,,2020,2
TS_19272,S18EE013,24-06-2020,01-07-2020,29-06-2020,BK575,CP17221,0,good,good,Not Available,,2020,2
TS_19291,S17IT059,06-06-2020,13-06-2020,07-06-2020,BK747,CP22396,0,good,good,Not Available,,2020,2
TS_19293,S17CS081,05-06-2020,12-06-2020,08-06-2020,BK030,CP00884,0,good,good,Not Available,,2020,2
TS_19302,S20EC022,27-06-2020,04-07-2020,10-07-2020,BK362,CP10847,60,good,good,Paid,10-07-2020 00:00,2020,2
TS_19303,S18CS096,12-06-2020,19-06-2020,13-06-2020,BK064,CP01895,0,good,good,Not Available,,2020,2
TS_19343,S17ME013,16-06-2020,23-06-2020,19-06-2020,BK816,CP24476,0,good,good,Not Available,,2020,2
TS_19350,S19EC011,12-06-2020,19-06-2020,16-06-2020,BK326,CP09753,0,good,good,Not Available,,2020,2
TS_19352,S17IT014,05-06-2020,12-06-2020,07-06-2020,BK732,CP21931,0,good,good,Not Available,,2020,2
TS_19374,S19EC042,30-06-2020,07-07-2020,,BK403,CP12085,1810,good,lost,Paid,13-08-2020 06:16,2020,2
TS_19381,S19ME059,18-06-2020,25-06-2020,21-06-2020,BK856,CP25660,0,good,good,Not Available,,2020,2
TS_19415,S19CS051,17-06-2020,24-06-2020,17-06-2020,BK047,CP01383,0,good,good,Not Available,,2020,2
TS_19428,S19ME002,18-06-2020,25-06-2020,22-06-2020,BK942,CP28242,0,good,good,Not Available,,2020,2
TS_19458,S17IT016,05-06-2020,12-06-2020,10-06-2020,BK767,CP23008,0,good,good,Not Available,,2020,2
TS_19464,S20ME031,13-06-2020,20-06-2020,18-06-2020,BK816,CP24471,0,good,good,Not Available,,2020,2
TS_19468,S19EE020,19-06-2020,26-06-2020,23-06-2020,BK500,CP14999,0,good,good,Not Available,,2020,2
TS_19480,S17CS080,03-06-2020,10-06-2020,04-06-2020,BK078,CP02339,0,good,good,Not Available,,2020,2
TS_19512,S20CS044,09-06-2020,16-06-2020,11-06-2020,BK075,CP02243,0,good,good,Not Available,,2020,2
TS_19517,S19CS112,02-06-2020,09-06-2020,04-06-2020,BK009,CP00246,0,good,good,Not Available,,2020,2
TS_19553,S20ME045,05-06-2020,12-06-2020,09-06-2020,BK809,CP24260,0,good,good,Not Available,,2020,2
TS_19564,S18CS072,04-06-2020,11-06-2020,07-06-2020,BK095,CP02839,0,good,good,Not Available,,2020,2
TS_19576,S19IT011,19-06-2020,26-06-2020,19-06-2020,BK750,CP22478,0,good,good,Not Available,,2020,2
TS_19580,S18CS095,28-06-2020,05-07-2020,03-07-2020,BK030,CP00896,0,good,good,Not Available,,2020,2
TS_19593,S17ME048,25-06-2020,02-07-2020,26-06-2020,BK897,CP26886,0,good,good,Not Available,,2020,2
TS_19601,S18CS101,29-06-2020,06-07-2020,03-07-2020,BK079,CP02343,100,good,damaged,Paid,03-07-2020 00:00,2020,2
TS_19628,S20EE013,09-06-2020,16-06-2020,14-06-2020,BK612,CP18354,0,good,good,Not Available,,2020,2
TS_19642,S20CS163,06-06-2020,13-06-2020,12-06-2020,BK068,CP02033,0,good,good,Not Available,,2020,2
TS_19644,S17CS051,02-06-2020,09-06-2020,02-06-2020,BK104,CP03111,0,good,good,Not Available,,2020,2
TS_19657,S18ME051,29-06-2020,06-07-2020,30-06-2020,BK958,CP28721,0,good,good,Not Available,,2020,2
TS_19665,S18CS152,04-06-2020,11-06-2020,09-06-2020,BK016,CP00454,0,good,good,Not Available,,2020,2
TS_19672,S17CS031,16-06-2020,23-06-2020,14-07-2020,BK154,CP04596,210,good,good,Paid,14-07-2020 00:00,2020,2
TS_19696,S18CS021,12-06-2020,19-06-2020,,BK126,CP03763,1418,good,lost,Pending,,2020,2
TS_19697,S18EE044,22-06-2020,29-06-2020,28-06-2020,BK611,CP18322,0,good,good,Not Available,,2020,2
TS_19731,S17EC015,02-06-2020,09-06-2020,07-06-2020,BK442,CP13259,0,good,good,Not Available,,2020,2
TS_19745,S17EC063,08-06-2020,15-06-2020,09-06-2020,BK419,CP12569,0,good,good,Not Available,,2020,2
TS_19757,S19EC028,26-06-2020,03-07-2020,26-06-2020,BK402,CP12057,0,good,good,Not Available,,2020,2
TS_19759,S17CS152,29-06-2020,06-07-2020,01-07-2020,BK055,CP01624,0,good,good,Not Available,,2020,2
TS_19764,S18EC026,24-06-2020,01-07-2020,27-06-2020,BK472,CP14146,0,good,good,Not Available,,2020,2
TS_19766,S17EC003,30-06-2020,07-07-2020,18-07-2020,BK436,CP13062,210,good,good,Paid,18-07-2020 00:00,2020,2
TS_19784,S18EE031,22-06-2020,29-06-2020,28-06-2020,BK547,CP16385,0,good,good,Not Available,,2020,2
TS_19789,S17ME026,21-06-2020,28-06-2020,21-06-2020,BK813,CP24381,0,good,good,Not Available,,2020,2
TS_19815,S20CS025,14-06-2020,21-06-2020,15-06-2020,BK044,CP01306,0,good,good,Not Available,,2020,2
TS_19819,S20ME031,06-06-2020,13-06-2020,26-06-2020,BK913,CP27389,130,good,good,Paid,26-06-2020 00:00,2020,2
TS_19820,S18CS005,15-06-2020,22-06-2020,20-06-2020,BK148,CP04434,0,good,good,Not Available,,2020,2
TS_19836,S18EC009,14-06-2020,21-06-2020,28-06-2020,BK414,CP12406,170,good,good,Paid,28-06-2020 00:00,2020,2
TS_19837,S20CS052,11-06-2020,18-06-2020,15-06-2020,BK089,CP02644,0,good,good,Not Available,,2020,2
TS_19865,S19CS090,15-06-2020,22-06-2020,16-06-2020,BK046,CP01371,0,good,good,Not Available,,2020,2
TS_19868,S20EC064,21-06-2020,28-06-2020,21-06-2020,BK340,CP10178,0,good,good,Not Available,,2020,2
TS_19873,S17CS022,13-06-2020,20-06-2020,15-06-2020,BK039,CP01164,0,good,good,Not Available,,2020,2
TS_19880,S17CS094,24-06-2020,01-07-2020,24-06-2020,BK093,CP02786,0,good,good,Not Available,,2020,2
TS_19881,S19CS044,03-06-2020,10-06-2020,08-06-2020,BK008,CP00238,0,good,good,Not Available,,2020,2
TS_19897,S18CV037,25-06-2020,02-07-2020,26-06-2020,BK319,CP09568,0,good,good,Not Available,,2020,2
TS_19902,S20EE035,08-06-2020,15-06-2020,12-06-2020,BK502,CP15043,0,good,good,Not Available,,2020,2
TS_19924,S18CS164,30-06-2020,07-07-2020,06-07-2020,BK038,CP01112,0,good,good,Not Available,,2020,2
TS_19935,S20IT050,12-06-2020,19-06-2020,12-06-2020,BK668,CP20016,0,good,good,Not Available,,2020,2
TS_19948,S17ME044,29-06-2020,06-07-2020,30-06-2020,BK872,CP26137,0,good,good,Not Available,,2020,2
TS_19978,S18CS115,16-06-2020,23-06-2020,21-06-2020,BK090,CP02671,0,good,good,Not Available,,2020,2
TS_19991,S17CS022,13-06-2020,20-06-2020,13-06-2020,BK149,CP04457,0,good,good,Not Available,,2020,2
TS_19999,S20ME077,22-06-2020,29-06-2020,28-06-2020,BK934,CP28008,0,good,good,Not Available,,2020,2
TS_20006,S20CS162,13-06-2020,20-06-2020,17-06-2020,BK021,CP00606,0,good,good,Not Available,,2020,2
TS_20020,S19CS088,14-06-2020,21-06-2020,16-06-2020,BK065,CP01941,0,good,good,Not Available,,2020,2
TS_20033,S17EC062,03-06-2020,10-06-2020,08-06-2020,BK411,CP12312,0,good,good,Not Available,,2020,2
TS_20063,S18ME078,13-06-2020,20-06-2020,14-06-2020,BK858,CP25721,0,good,good,Not Available,,2020,2
TS_20064,S20CS023,18-06-2020,25-06-2020,24-06-2020,BK059,CP01768,0,good,good,Not Available,,2020,2
TS_20070,S20CS154,12-06-2020,19-06-2020,13-06-2020,BK060,CP01776,0,good,good,Not Available,,2020,2
TS_20077,S17IT006,28-06-2020,05-07-2020,02-07-2020,BK672,CP20141,0,good,good,Not Available,,2020,2
TS_20085,S17IT052,22-06-2020,29-06-2020,28-06-2020,BK740,CP22185,0,good,good,Not Available,,2020,2
TS_20093,S19EE037,15-06-2020,22-06-2020,18-06-2020,BK534,CP16010,0,good,good,Not Available,,2020,2
TS_20095,S19CV002,08-06-2020,15-06-2020,12-06-2020,BK175,CP05222,0,good,good,Not Available,,2020,2
TS_20118,S17CS010,17-06-2020,24-06-2020,20-06-2020,BK075,CP02243,0,good,good,Not Available,,2020,2
TS_20125,S20CV043,03-06-2020,10-06-2020,,BK280,CP08381,1490,good,lost,Pending,,2020,2
TS_20127,S17CS070,10-06-2020,17-06-2020,13-06-2020,BK130,CP03873,0,good,good,Not Available,,2020,2
TS_20150,S19EE050,28-06-2020,05-07-2020,07-07-2020,BK579,CP17358,20,good,good,Paid,07-07-2020 00:00,2020,2
TS_20198,S20CS026,18-06-2020,25-06-2020,20-06-2020,BK139,CP04146,0,good,good,Not Available,,2020,2
TS_20231,S18ME072,20-06-2020,27-06-2020,23-06-2020,BK924,CP27701,0,good,good,Not Available,,2020,2
TS_20239,S18CV047,07-06-2020,14-06-2020,13-06-2020,BK298,CP08939,0,good,good,Not Available,,2020,2
TS_20253,S18EE009,09-06-2020,16-06-2020,05-07-2020,BK500,CP14982,190,good,good,Paid,05-07-2020 00:00,2020,2
TS_20265,S20CS077,17-06-2020,24-06-2020,23-06-2020,BK089,CP02643,0,good,good,Not Available,,2020,2
TS_20270,S19ME018,22-06-2020,29-06-2020,25-06-2020,BK906,CP27153,0,good,good,Not Available,,2020,2
TS_20307,S19CV011,23-06-2020,30-06-2020,23-06-2020,BK168,CP05025,0,good,good,Not Available,,2020,2
TS_20312,S19CS133,29-06-2020,06-07-2020,29-06-2020,BK132,CP03953,0,good,good,Not Available,,2020,2
TS_20313,S19IT029,26-06-2020,03-07-2020,27-06-2020,BK669,CP20070,0,good,good,Not Available,,2020,2
TS_20346,S20EC059,13-06-2020,20-06-2020,19-06-2020,BK401,CP12002,0,good,good,Not Available,,2020,2
TS_20349,S17IT030,28-06-2020,05-07-2020,04-07-2020,BK762,CP22847,0,good,good,Not Available,,2020,2
TS_20355,S19ME059,09-06-2020,16-06-2020,10-06-2020,BK951,CP28518,0,good,good,Not Available,,2020,2
TS_20360,S19CS096,29-06-2020,06-07-2020,29-06-2020,BK055,CP01621,0,good,good,Not Available,,2020,2
TS_20374,S20CV056,29-06-2020,06-07-2020,02-07-2020,BK165,CP04939,0,good,good,Not Available,,2020,2
TS_20381,S19EC038,26-06-2020,03-07-2020,29-06-2020,BK399,CP11961,0,good,good,Not Available,,2020,2
TS_20393,S19CS137,24-06-2020,01-07-2020,26-06-2020,BK091,CP02729,0,good,good,Not Available,,2020,2
TS_20413,S18EC060,15-06-2020,22-06-2020,18-06-2020,BK380,CP11378,0,good,good,Not Available,,2020,2
TS_20415,S17IT023,18-06-2020,25-06-2020,22-06-2020,BK699,CP20966,0,good,good,Not Available,,2020,2
TS_20418,S19CV014,29-06-2020,06-07-2020,02-07-2020,BK178,CP05324,0,good,good,Not Available,,2020,2
TS_20422,S18CS111,04-06-2020,11-06-2020,,BK063,CP01890,1632,good,lost,Paid,18-04-2021 21:53,2020,2
TS_20444,S18ME031,08-06-2020,15-06-2020,12-06-2020,BK869,CP26045,0,good,good,Not Available,,2020,2
TS_20449,S18IT068,04-06-2020,11-06-2020,09-06-2020,BK759,CP22751,0,good,good,Not Available,,2020,2
TS_20453,S19EC037,20-06-2020,27-06-2020,21-06-2020,BK396,CP11856,0,good,good,Not Available,,2020,2
TS_20462,S17ME075,14-06-2020,21-06-2020,15-07-2020,BK880,CP26393,240,good,good,Paid,15-07-2020 00:00,2020,2
TS_20467,S18ME058,12-06-2020,19-06-2020,,BK897,CP26906,1516,good,lost,Paid,20-02-2021 22:30,2020,2
TS_20468,S17CS127,22-06-2020,29-06-2020,28-06-2020,BK113,CP03386,0,good,good,Not Available,,2020,2
TS_20470,S20ME056,06-06-2020,13-06-2020,,BK857,CP25696,1372,good,lost,Pending,,2020,2
TS_20481,S20IT028,18-06-2020,25-06-2020,21-06-2020,BK697,CP20883,0,good,good,Not Available,,2020,2
TS_20485,S18CV043,22-06-2020,29-06-2020,23-06-2020,BK235,CP07033,0,good,good,Not Available,,2020,2
